Date,USD/DXY_Open,USD/DXY_High,USD/DXY_Low,USD/DXY_Close,USD/DXY_Volume,US500_Open,US500_High,US500_Low,US500_Close,US500_Volume,US30_Open,US30_High,US30_Low,US30_Close,US30_Volume,XCU/USD_Close,XCU/USD_High,XCU/USD_Low,XCU/USD_Open,XCU/USD_Volume,XPB/USD_Open,XPB/USD_High,XPB/USD_Low,XPB/USD_Close,XPB/USD_Volume,EUR/USD_Open,EUR/USD_High,EUR/USD_Low,EUR/USD_Close,EUR/USD_Volume,XAU/USD_Open,XAU/USD_High,XAU/USD_Low,XAU/USD_Close,XAU/USD_Volume,XAG/USD_Open,XAG/USD_High,XAG/USD_Low,XAG/USD_Close,XAG/USD_Volume,USD/CAD_Open,USD/CAD_High,USD/CAD_Low,USD/CAD_Close,USD/CAD_Volume,USD/JPY_Open,USD/JPY_High,USD/JPY_Low,USD/JPY_Close,USD/JPY_Volume,XAU/GBP_Open,XAU/GBP_High,XAU/GBP_Low,XAU/GBP_Close,XAU/GBP_Volume,XAU/AUD_Open,XAU/AUD_High,XAU/AUD_Low,XAU/AUD_Close,XAU/AUD_Volume,GBP/USD_Open,GBP/USD_High,GBP/USD_Low,GBP/USD_Close,GBP/USD_Volume,XNI/USD_Open,XNI/USD_High,XNI/USD_Low,XNI/USD_Close,XNI/USD_Volume,XAG/AUD_Open,XAG/AUD_High,XAG/AUD_Low,XAG/AUD_Close,XAG/AUD_Volume,XAU/EUR_Open,XAU/EUR_High,XAU/EUR_Low,XAU/EUR_Close,XAU/EUR_Volume,XAG/EUR_Open,XAG/EUR_High,XAG/EUR_Low,XAG/EUR_Close,XAG/EUR_Volume,BTC/USD_Open,BTC/USD_High,BTC/USD_Low,BTC/USD_Close,BTC/USD_Volume,BTC/XAU_Open,BTC/XAU_High,BTC/XAU_Low,BTC/XAU_Close,BTC/XAU_Volume,BTC/XAG_Open,BTC/XAG_High,BTC/XAG_Low,BTC/XAG_Close,BTC/XAG_Volume,EUR/AUD_Open,EUR/AUD_High,EUR/AUD_Low,EUR/AUD_Close,EUR/AUD_Volume
2021-12-28,100.35862250111124,100.57799607154028,100.28549797763488,96.02917239132825,0.0,4790.14,4809.5,4782.33,4797.91,0.0,36278.8,36541.0,36248.1,36457.7,0.0,9744.420568199155,9850.242017030716,9744.420568199155,9828.196363677978,543.0,,,,,,1.13293,1.1333,1.12894,1.13127,0.0,1812.398,1820.229,1805.044,1806.597,0.0,23.038,23.419,22.95,22.995,0.0,1.27881,1.28315,1.2782,1.28149,0.0,114.79,114.946,114.704,114.758,0.0,1346.941,1351.096,1342.358,1343.485,0.0,2503.07,2509.705,2493.815,2496.331,0.0,1.34413,1.34614,1.34147,1.3433,0.0,,,,,,31.759,32.186,31.643,31.723,0.0,1598.256,1605.685,1594.272,1595.427,0.0,20.26,20.596,20.192,20.252,0.0,50680.1,50687.58,47276.06,47508.76,0.0,27.95853,27.95902,26.17137,26.2935,0.0,2196.238,2196.543,2051.608,2062.383,0.0,1.5657,1.56607,1.55936,1.56405,0.0
2021-12-29,100.44219566222,100.70335581320344,100.0347864642839,95.72179706912192,0.0,4797.9,4807.32,4781.91,4791.73,0.0,36456.6,36594.9,36388.8,36497.1,0.0,9704.737130670546,9730.089999961852,9704.737130670546,9726.78383526802,695.0,,,,,,1.13129,1.13684,1.12735,1.13595,0.0,1806.594,1807.663,1789.325,1804.563,0.0,22.993,23.142,22.577,22.809,0.0,1.28151,1.28343,1.27827,1.27827,0.0,114.768,115.035,114.666,114.937,0.0,1343.392,1344.842,1328.59,1335.619,0.0,2496.322,2501.993,2472.954,2484.504,0.0,1.34328,1.34992,1.34086,1.34966,0.0,,,,,,31.724,31.971,31.12,31.352,0.0,1595.201,1598.499,1578.847,1587.064,0.0,20.25,20.445,19.835,20.005,0.0,47511.71,48123.15,46042.49,46445.94,0.0,26.2963,26.66903,25.51074,25.73537,0.0,2062.788,2111.093,2016.558,2032.794,0.0,1.5641500000000002,1.56704,1.55938,1.56489,0.0
2021-12-30,100.17058687360417,100.51532018569635,100.1392489306822,95.90507805410316,0.0,4791.49,4810.95,4778.5,4784.29,0.0,36498.1,36705.9,36390.7,36418.6,0.0,9666.156448869704,9747.727784137724,9649.6214204216,9713.556022758485,832.0,,,,,,1.13593,1.13593,1.12982,1.13221,0.0,1804.57,1817.154,1796.193,1815.74,0.0,22.812,23.098,22.586,23.057,0.0,1.2783,1.2812,1.27335,1.27451,0.0,114.946,115.207,114.943,115.053,0.0,1335.677,1345.035,1330.689,1343.872,0.0,2484.552,2504.69,2473.909,2503.045,0.0,1.34965,1.35216,1.34542,1.34971,0.0,,,,,,31.35,31.75,31.051,31.731,0.0,1587.155,1603.869,1585.132,1602.189,0.0,20.007,20.325,19.884,20.289,0.0,46437.93,47891.58,45910.0,47078.54,0.0,25.7295,26.47412,25.45514,25.92363,0.0,2032.348,2094.836,2013.468,2038.329,0.0,1.565,1.56501,1.55665,1.56166,0.0
2021-12-31,100.27504934000248,100.40040908166564,99.8363021991444,95.47905026518865,0.0,4784.3,4789.47,4762.04,4778.82,0.0,36419.2,36510.5,36259.5,36446.0,0.0,9821.581931800842,9821.581931800842,9650.724176149368,9677.17980116844,373.0,,,,,,1.13219,1.13861,1.13031,1.13831,0.0,1815.742,1828.76,1814.741,1827.652,0.0,23.059,23.323,23.025,23.258,0.0,1.27448,1.27503,1.26199,1.26419,0.0,115.063,115.196,115.002,115.089,0.0,1343.874,1354.607,1342.186,1349.131,0.0,2503.057,2517.547,2498.045,2512.354,0.0,1.3497,1.355,1.34653,1.35327,0.0,,,,,,31.732,32.033,31.685,31.922,0.0,1602.294,1611.493,1599.712,1604.061,0.0,20.29,20.489,20.24,20.358,0.0,47082.39,48548.39,45599.43,46160.14,0.0,25.92349,26.67809,24.94562,25.2502,0.0,2038.369,2094.29,1957.06,1981.718,0.0,1.56178,1.56745,1.5561,1.56584,0.0
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.1261432647984,1828.1261432647984,1828.1261432647984,1828.1261432647984,,23.302168622456954,23.302168622456954,23.302168622456954,23.302168622456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46174.64,47929.51,46151.66,47721.35,0.0,25.25648,26.21289,25.24509,26.10397,0.0,1981.576,2056.481,1981.335,2047.936,0.0,,,,,
2022-01-02,95.56246269840908,95.56246269840908,95.56246269840908,95.56246269840908,,4786.02,4786.81,4783.72,4786.1,0.0,36479.5,36480.0,36457.6,36471.6,0.0,,,,,,,,,,,1.13728,1.13782,1.13655,1.13726,0.0,1830.652,1831.767,1828.059,1828.49,0.0,23.327,23.39,23.269,23.274,0.0,1.26363,1.26594,1.26303,1.26591,0.0,115.042,115.143,115.02,115.131,0.0,1351.545,1352.591,1350.551,1350.891,0.0,2515.603,2516.848,2512.647,2514.304,0.0,1.35261,1.3534,1.35203,1.35213,0.0,,,,,,32.014,32.088,31.941,31.95,0.0,1607.674,1608.725,1606.188,1606.273,0.0,20.438,20.487,20.385,20.39,0.0,47722.44,47948.58,46633.58,47288.13,0.0,26.1067,26.22373,25.51134,25.85734,0.0,2048.15,2057.58,2001.442,2028.162,0.0,1.56351,1.56585,1.56276,1.56458,0.0
2022-01-03,99.9407646655427,100.63023128972708,99.89897808498831,96.06571051859235,0.0,4786.13,4802.41,4758.82,4793.87,0.0,36473.1,36611.6,36259.6,36558.2,0.0,9732.29551141739,9798.433522720336,9590.096789751053,9788.512926149368,544.0,,,,,,1.13727,1.13754,1.12795,1.13014,0.0,1828.491,1831.579,1798.342,1804.139,0.0,23.275,23.287,22.66,22.903,0.0,1.2659,1.27787,1.26445,1.27512,0.0,115.14,115.365,114.946,115.318,0.0,1350.878,1352.994,1333.585,1336.765,0.0,2514.309,2519.572,2497.632,2505.623,0.0,1.35211,1.35294,1.34307,1.3482,0.0,,,,,,31.951,32.016,31.338,31.756,0.0,1606.274,1610.357,1589.651,1594.839,0.0,20.391,20.428,19.916,20.192,0.0,47282.04,47549.96,45671.9,46418.87,0.0,25.8499,26.15504,25.32225,25.72068,0.0,2027.618,2077.352,1992.797,2022.524,0.0,1.5647799999999998,1.57294,1.5608,1.57044,0.0
2022-01-04,100.4839822427744,100.76603169904736,100.31683592055684,96.19047898390365,0.0,4794.06,4818.98,4775.89,4788.94,0.0,36560.0,36938.2,36547.8,36764.4,0.0,9845.833096609114,9845.833096609114,9643.0080397892,9667.259204597472,499.0,,,,,,1.13016,1.13222,1.1272,1.12826,0.0,1804.165,1816.718,1798.49,1813.911,0.0,22.901,23.086,22.627,23.041,0.0,1.27513,1.27657,1.26667,1.27047,0.0,115.329,116.349,115.289,116.163,0.0,1336.66,1341.063,1332.984,1339.261,0.0,2505.349,2509.63,2497.837,2504.253,0.0,1.34821,1.3557,1.34593,1.35299,0.0,,,,,,31.755,31.89,31.4,31.757,0.0,1594.688,1607.847,1593.102,1606.167,0.0,20.19,20.365,19.991,20.347,0.0,46422.74,47511.04,45523.82,45776.76,0.0,25.7273,26.23191,25.07576,25.23866,0.0,2023.371,2060.999,1974.191,1983.217,0.0,1.57056,1.57189,1.55699,1.5585,0.0
2022-01-05,100.60933401446223,100.63023128972708,100.17058687360417,96.05466514221165,0.0,4788.85,4798.68,4702.9,4708.17,0.0,36765.2,36960.8,36438.4,36484.9,0.0,9710.248806819916,9807.252414808272,9636.393607912065,9807.252414808272,724.0,,,,,,1.12825,1.13462,1.12769,1.13105,0.0,1813.923,1829.628,1808.296,1810.281,0.0,23.042,23.241,22.712,22.765,0.0,1.27047,1.2766,1.26912,1.27596,0.0,116.173,116.24,115.619,116.115,0.0,1339.273,1348.639,1332.751,1334.102,0.0,2504.116,2517.148,2501.283,2505.407,0.0,1.35297,1.35983,1.35225,1.35546,0.0,,,,,,31.758,31.938,31.387,31.453,0.0,1606.207,1612.753,1597.474,1598.944,0.0,20.348,20.469,20.008,20.052,0.0,45781.67,47048.47,42469.58,43403.81,0.0,25.23469,25.85264,23.46644,23.97173,0.0,1983.052,2036.275,1861.754,1903.195,0.0,1.55863,1.5674,1.55741,1.56622,0.0
2022-01-06,100.49442291043152,100.69290717557102,100.32728455818928,96.10453269636436,0.0,4707.81,4725.21,4671.85,4708.1,0.0,36482.4,36544.3,36206.5,36310.8,0.0,9585.687869329451,9634.189147701263,9525.060482931136,9631.984687490463,522.0,,,,,,1.13106,1.13317,1.12844,1.12947,0.0,1810.312,1811.513,1786.37,1791.402,0.0,22.762,22.816,21.99,22.176,0.0,1.276,1.28134,1.27062,1.27298,0.0,116.125,116.183,115.622,115.854,0.0,1334.176,1335.615,1318.62,1322.271,0.0,2505.598,2517.705,2491.268,2499.379,0.0,1.35545,1.35589,1.349,1.35327,0.0,,,,,,31.454,31.539,30.628,30.889,0.0,1599.049,1599.97,1577.702,1584.473,0.0,20.053,20.097,19.363,19.56,0.0,43415.38,43766.22,42396.63,43081.59,0.0,23.9726,24.34695,23.57233,24.05084,0.0,1903.931,1960.947,1878.499,1939.474,0.0,1.5663200000000002,1.5822699999999998,1.56631,1.5767799999999998,0.0
2022-01-07,100.55710676625074,100.59889334680511,99.98255124609707,95.5932378422474,0.0,4708.34,4714.63,4663.1,4680.35,0.0,36311.3,36389.2,36115.0,36251.8,0.0,9706.941590881348,9706.941590881348,9603.324602260587,9649.6214204216,618.0,,,,,,1.12946,1.13644,1.12898,1.13613,0.0,1791.418,1798.641,1782.424,1796.937,0.0,22.178,22.424,21.941,22.357,0.0,1.27299,1.27304,1.26314,1.26432,0.0,115.863,116.045,115.483,115.516,0.0,1322.363,1323.188,1316.101,1320.689,0.0,2499.526,2509.116,2492.784,2500.592,0.0,1.35325,1.35972,1.35273,1.35914,0.0,,,,,,30.893,31.148,30.654,31.059,0.0,1584.361,1585.91,1574.232,1580.118,0.0,19.562,19.666,19.348,19.603,0.0,43083.13,43129.59,40580.0,41523.85,0.0,24.04687,24.07028,22.69025,23.09552,0.0,1939.206,1942.812,1838.704,1853.613,0.0,1.5769,1.58537,1.57401,1.58183,0.0
2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.2989881992535,1797.2989881992535,1797.2989881992535,1797.2989881992535,,22.398261699037555,22.398261699037555,22.398261699037555,22.398261699037555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41526.03,42288.96,40469.55,41655.1,0.0,23.10894,23.53306,22.5134,23.1765,0.0,1854.607,1888.385,1807.319,1859.747,0.0,,,,,
2022-01-09,95.64883466932524,95.64883466932524,95.64883466932524,95.64883466932524,,4660.82,4668.53,4659.1,4666.59,0.0,36105.4,36156.0,36087.2,36146.6,0.0,,,,,,,,,,,1.13565,1.13607,1.13495,1.13534,0.0,1794.936,1796.107,1794.542,1795.183,0.0,22.344,22.384,22.321,22.349,0.0,1.26433,1.26554,1.26346,1.26467,0.0,115.571,115.653,115.532,115.609,0.0,1319.483,1320.671,1318.936,1319.497,0.0,2498.089,2501.865,2497.121,2499.151,0.0,1.35836,1.35916,1.3577,1.35913,0.0,,,,,,31.04,31.111,31.032,31.061,0.0,1578.673,1580.596,1578.597,1579.642,0.0,19.594,19.639,19.578,19.61,0.0,41655.76,42758.29,41076.25,41841.79,0.0,23.17774,23.783,22.86584,23.3016,0.0,1859.795,1908.843,1836.953,1868.307,0.0,1.5818,1.5827,1.58045,1.58143,0.0
2022-01-10,100.01388918901904,100.52576882332878,100.01388918901904,95.75657792660944,0.0,4666.73,4690.47,4581.89,4674.12,0.0,36147.2,36296.6,35647.8,36077.7,0.0,9577.971732969285,9722.373863601684,9534.981079502106,9676.077045440674,787.0,,,,,,1.13532,1.13578,1.12847,1.13297,0.0,1795.155,1802.937,1790.168,1801.262,0.0,22.348,22.504,22.178,22.475,0.0,1.26471,1.26971,1.26096,1.26654,0.0,115.618,115.849,115.04,115.266,0.0,1319.404,1326.475,1316.891,1325.06,0.0,2498.831,2512.817,2488.445,2507.27,0.0,1.35911,1.36033,1.35318,1.35794,0.0,,,,,,31.06,31.329,30.756,31.229,0.0,1579.618,1589.46,1577.29,1588.366,0.0,19.609,19.797,19.495,19.763,0.0,41845.28,42231.79,39601.55,41776.99,0.0,23.30508,23.55581,22.06304,23.19601,0.0,1868.775,1895.066,1775.294,1855.265,0.0,1.5815,1.5836,1.57304,1.57783,0.0
2022-01-11,100.21237345415857,100.35862250111124,99.84675083677682,95.459655568364,0.0,4674.07,4714.27,4636.58,4713.26,0.0,36077.3,36273.0,35770.0,36250.2,0.0,9745.52227268219,9745.52227268219,9638.599119367598,9685.997642011642,554.0,,,,,,1.13299,1.13749,1.13127,1.13657,0.0,1801.233,1823.287,1801.233,1820.759,0.0,22.474,22.791,22.448,22.737,0.0,1.26658,1.26698,1.25668,1.25771,0.0,115.277,115.678,115.121,115.32,0.0,1325.191,1336.314,1325.093,1334.231,0.0,2507.121,2527.228,2506.273,2523.852,0.0,1.35791,1.36363,1.35614,1.36324,0.0,,,,,,31.228,31.548,31.195,31.464,0.0,1588.305,1602.686,1588.305,1600.466,0.0,19.764,19.97,19.747,19.929,0.0,41780.86,43119.79,41240.82,42715.4,0.0,23.19132,23.72657,22.84399,23.45319,0.0,1855.881,1897.539,1826.556,1875.247,0.0,1.57795,1.58234,1.57411,1.57629,0.0
2022-01-12,99.84675083677682,99.96166194080752,99.14684354493532,94.87285810440294,0.0,4713.02,4748.68,4704.56,4725.62,0.0,36248.9,36454.4,36164.2,36299.8,0.0,10061.885965938567,10099.363892011645,9742.216107988355,9742.216107988355,1192.0,,,,,,1.13659,1.14525,1.13545,1.14394,0.0,1820.751,1828.098,1814.577,1825.315,0.0,22.735,23.206,22.632,23.11,0.0,1.25773,1.25793,1.24951,1.25025,0.0,115.332,115.486,114.378,114.66,0.0,1334.086,1334.914,1328.076,1330.373,0.0,2523.517,2525.761,2500.93,2505.007,0.0,1.36325,1.37142,1.36205,1.37058,0.0,,,,,,31.465,31.782,31.338,31.658,0.0,1600.298,1601.24,1591.719,1594.121,0.0,19.931,20.205,19.836,20.128,0.0,42714.12,44293.9,42435.36,43904.8,0.0,23.46015,24.22471,23.3237,24.05442,0.0,1875.233,1919.961,1863.358,1896.781,0.0,1.5764,1.5784,1.56902,1.57077,0.0
2022-01-13,99.23040873606878,99.26174667899076,98.8856833939519,94.71343538312811,0.0,4725.87,4744.03,4650.55,4663.5,0.0,36301.3,36511.1,36046.2,36153.2,0.0,9995.746903390884,10061.885965938567,9995.746903390884,10061.885965938567,991.0,,,,,,1.14392,1.14813,1.14355,1.14564,0.0,1825.317,1828.145,1812.319,1820.856,0.0,23.113,23.255,22.983,23.043,0.0,1.25028,1.25195,1.24529,1.25079,0.0,114.671,114.697,113.997,114.094,0.0,1330.397,1331.462,1318.444,1326.481,0.0,2505.104,2507.704,2482.349,2499.415,0.0,1.37056,1.37487,1.37006,1.37128,0.0,,,,,,31.664,31.803,31.426,31.576,0.0,1594.095,1595.714,1580.008,1587.93,0.0,20.132,20.206,19.98,20.04,0.0,43903.2,44426.34,42308.37,42557.81,0.0,24.04677,24.37959,23.21399,23.36375,0.0,1895.964,1912.248,1830.059,1843.243,0.0,1.57088,1.5743,1.5682,1.57329,0.0
2022-01-14,99.10505696438092,99.52290682997416,98.8543374810546,95.00126812878788,0.0,4663.06,4674.75,4613.81,4664.88,0.0,36151.7,36238.2,35638.0,35932.2,0.0,9725.681079540253,9781.89849427223,9721.272159118653,9721.272159118653,1236.0,,,,,,1.14562,1.14826,1.13983,1.14148,0.0,1820.855,1829.12,1814.667,1817.677,0.0,23.041,23.295,22.811,22.944,0.0,1.25078,1.25701,1.24704,1.25482,0.0,114.114,114.246,113.479,114.18,0.0,1326.436,1332.525,1324.387,1327.486,0.0,2499.172,2522.5,2497.912,2518.834,0.0,1.37127,1.37428,1.36532,1.36776,0.0,,,,,,31.575,31.871,31.479,31.741,0.0,1587.851,1595.36,1586.976,1590.887,0.0,20.038,20.236,19.893,20.026,0.0,42557.75,43445.97,41742.47,43087.48,0.0,23.36355,23.89732,22.88455,23.7013,0.0,1843.314,1891.413,1802.465,1874.601,0.0,1.57338,1.58484,1.57255,1.58233,0.0
2022-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.9070795862701,1817.9070795862701,1817.9070795862701,1817.9070795862701,,22.97867732986854,22.97867732986854,22.97867732986854,22.97867732986854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43088.59,43787.63,42555.9,43081.78,0.0,23.70074,24.0819,23.41175,23.69856,0.0,1874.756,1905.116,1852.891,1874.859,0.0,,,,,
2022-01-16,95.03393088371412,95.03393088371412,95.03393088371412,95.03393088371412,,4668.22,4671.71,4664.74,4664.8,0.0,35974.4,35985.4,35934.7,35934.7,0.0,,,,,,,,,,,1.14134,1.14162,1.14057,1.14111,0.0,1817.7,1818.119,1815.897,1816.416,0.0,22.907,22.933,22.899,22.931,0.0,1.25375,1.25558,1.25349,1.25411,0.0,114.117,114.327,114.115,114.296,0.0,1328.28,1328.611,1326.756,1327.107,0.0,2518.567,2519.663,2514.929,2515.673,0.0,1.3676,1.36764,1.36654,1.36726,0.0,,,,,,31.694,31.728,31.68,31.706,0.0,1591.581,1592.011,1590.124,1590.275,0.0,20.005,20.027,19.998,20.021,0.0,43082.78,43462.26,42601.64,43084.98,0.0,23.70281,23.90513,23.43703,23.71833,0.0,1875.168,1890.869,1853.779,1875.735,0.0,1.5807099999999998,1.58222,1.57924,1.58123,0.0
2022-01-17,95.0770299141956,95.0770299141956,95.0770299141956,95.0770299141956,,4664.94,4674.52,4647.33,4665.06,0.0,35933.6,36007.1,35830.8,35949.7,0.0,,,,,,,,,,,1.14112,1.14341,1.13916,1.14098,0.0,1816.414,1823.179,1813.146,1819.09,0.0,22.932,23.1,22.818,23.008,0.0,1.25415,1.25516,1.24996,1.25157,0.0,114.305,114.648,114.273,114.56,0.0,1327.119,1333.426,1325.377,1331.563,0.0,2515.53,2525.875,2515.284,2521.021,0.0,1.36728,1.36895,1.36372,1.3647,0.0,,,,,,31.705,31.931,31.603,31.83,0.0,1590.27,1596.884,1588.535,1592.828,0.0,20.022,20.135,19.933,20.088,0.0,43086.41,43203.86,41559.81,42199.66,0.0,23.71756,23.78689,22.84196,23.19195,0.0,1875.676,1881.716,1801.451,1831.306,0.0,1.58135,1.58551,1.57936,1.58205,0.0
2022-01-18,99.47067958176268,100.10791098776023,99.37665778302149,95.52990131924822,0.0,4665.21,4669.83,4568.46,4576.39,0.0,35950.3,35989.1,35261.4,35360.3,0.0,9647.4169602108,9756.545624980929,9647.4169602108,9743.317812471389,1000.0,,,,,,1.14097,1.14212,1.13146,1.13284,0.0,1819.045,1822.764,1805.768,1814.247,0.0,23.009,23.622,22.791,23.456,0.0,1.25156,1.25632,1.24855,1.24972,0.0,114.572,115.056,114.446,114.538,0.0,1331.612,1338.825,1326.527,1332.668,0.0,2521.132,2531.187,2514.324,2522.698,0.0,1.36472,1.3661,1.35726,1.35992,0.0,,,,,,31.831,32.796,31.625,32.561,0.0,1592.914,1603.218,1586.215,1599.967,0.0,20.09,20.754,19.929,20.629,0.0,42198.4,42649.73,41266.37,42367.88,0.0,23.19326,23.51772,22.71951,23.34854,0.0,1831.357,1841.967,1756.904,1803.307,0.0,1.58216,1.58717,1.57486,1.57608,0.0
2022-01-19,100.04522713194105,100.06612440720586,99.75272903803562,95.43198509537588,0.0,4576.49,4610.68,4522.79,4523.75,0.0,35358.9,35546.5,34981.4,34984.8,0.0,9838.116960248946,9867.878749961852,9838.116960248946,9867.878749961852,1172.0,,,,,,1.13286,1.13568,1.13188,1.13426,0.0,1814.269,1843.364,1810.15,1838.532,0.0,23.457,24.195,23.374,24.077,0.0,1.24969,1.25242,1.24495,1.25103,0.0,114.555,114.786,114.204,114.337,0.0,1332.693,1351.943,1329.665,1349.612,0.0,2522.696,2552.579,2516.688,2546.253,0.0,1.35994,1.36486,1.35875,1.36084,0.0,,,,,,32.562,33.421,32.443,33.295,0.0,1599.994,1622.73,1596.46,1619.34,0.0,20.63,21.253,20.555,21.152,0.0,42367.72,42577.97,41134.43,41657.99,0.0,23.34632,23.45507,22.54159,22.65418,0.0,1803.141,1812.45,1717.058,1727.11,0.0,1.5761699999999998,1.57866,1.5669300000000002,1.57174,0.0
2022-01-20,99.85719150443394,100.1392489306822,99.67960451455929,95.54841341688166,0.0,4524.2,4601.97,4457.12,4469.97,0.0,34985.1,35490.7,34613.4,34697.2,0.0,10089.443295440671,10089.443295440671,9961.57514201164,9961.57514201164,1441.0,,,,,,1.13428,1.13687,1.13029,1.13127,0.0,1838.533,1847.871,1835.838,1838.927,0.0,24.084,24.686,24.062,24.369,0.0,1.25099,1.2515,1.24526,1.25,0.0,114.346,114.545,113.828,113.98,0.0,1349.683,1354.414,1345.791,1351.089,0.0,2546.209,2550.376,2529.389,2546.701,0.0,1.36087,1.36615,1.35866,1.35965,0.0,,,,,,33.294,33.922,33.148,33.698,0.0,1619.394,1627.731,1616.531,1624.024,0.0,21.158,21.71,21.11,21.467,0.0,41657.89,43512.94,40540.68,40644.5,0.0,22.65533,23.57627,22.04041,22.09729,0.0,1727.292,1768.2,1659.873,1666.501,0.0,1.5718299999999998,1.57202,1.5586799999999998,1.56752,0.0
2022-01-21,100.0870137124954,100.11835165541736,99.76317767566806,95.44318030690266,0.0,4470.31,4494.41,4394.23,4411.89,0.0,34699.0,34893.0,34222.5,34366.2,0.0,9948.347329502103,10012.281931838988,9911.971107912064,9960.47343752861,1052.0,,,,,,1.13128,1.13594,1.13007,1.13439,0.0,1838.932,1843.17,1828.321,1834.701,0.0,24.367,24.563,24.153,24.28,0.0,1.24996,1.25864,1.24978,1.25811,0.0,113.99,114.03,113.601,113.653,0.0,1351.067,1357.775,1346.248,1352.211,0.0,2546.544,2561.328,2540.234,2554.543,0.0,1.35967,1.36018,1.35451,1.3554,0.0,,,,,,33.696,34.048,33.599,33.753,0.0,1623.94,1625.578,1610.742,1615.813,0.0,21.464,21.584,21.222,21.328,0.0,40644.88,41111.58,35422.63,36440.0,0.0,22.09395,22.35368,19.31261,19.85764,0.0,1664.67,1685.242,1456.711,1498.912,0.0,1.56763,1.5815,1.5675,1.58065,0.0
2022-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.75106585115,1834.75106585115,1834.75106585115,1834.75106585115,,24.319817663343258,24.319817663343258,24.319817663343258,24.319817663343258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36436.98,36766.62,34006.19,35051.91,0.0,19.84709,20.03904,18.5429,19.10445,0.0,1497.284,1511.291,1398.667,1441.29,0.0,,,,,
2022-01-23,95.45884638874664,95.45884638874664,95.45884638874664,95.45884638874664,,4413.1,4422.58,4410.99,4422.24,0.0,34345.3,34413.3,34345.3,34413.2,0.0,,,,,,,,,,,1.13406,1.13446,1.13366,1.13409,0.0,1833.182,1837.125,1833.16,1834.706,0.0,24.198,24.296,24.194,24.272,0.0,1.25776,1.25809,1.25612,1.25612,0.0,113.669,113.786,113.62,113.777,0.0,1351.529,1354.196,1351.529,1352.099,0.0,2552.773,2555.885,2550.554,2551.042,0.0,1.35489,1.35547,1.35459,1.35546,0.0,,,,,,33.637,33.749,33.635,33.698,0.0,1615.22,1618.302,1615.22,1616.192,0.0,21.26,21.349,21.26,21.328,0.0,35052.68,36513.32,34632.98,36254.53,0.0,19.1032,19.88824,18.87192,19.75947,0.0,1441.911,1502.822,1424.215,1491.46,0.0,1.58039,1.58089,1.5776599999999998,1.57777,0.0
2022-01-24,99.90942672262074,100.4212983869552,99.89897808498831,95.68764548318838,0.0,4422.49,4435.04,4220.97,4409.31,0.0,34412.6,34519.4,33143.7,34379.2,0.0,9706.941590881348,9887.720994348523,9670.565369291306,9887.720994348523,1533.0,,,,,,1.13407,1.13407,1.12903,1.13234,0.0,1834.736,1844.162,1829.581,1843.559,0.0,24.274,24.274,23.549,23.936,0.0,1.25614,1.27014,1.25539,1.26253,0.0,113.785,114.082,113.467,114.002,0.0,1352.292,1366.702,1350.721,1365.367,0.0,2551.09,2589.439,2550.51,2575.313,0.0,1.35547,1.35651,1.34398,1.3488,0.0,,,,,,33.7,33.828,33.123,33.385,0.0,1616.387,1628.708,1615.006,1626.516,0.0,21.33,21.348,20.78,21.064,0.0,36252.4,37490.79,32942.66,36666.6,0.0,19.75565,20.33434,17.92185,19.88986,0.0,1491.043,1564.184,1369.223,1529.682,0.0,1.57788,1.59453,1.57689,1.58271,0.0
2022-01-25,100.21237345415857,100.56754743390783,100.1810355112366,95.75631990776488,0.0,4409.49,4411.94,4284.19,4365.2,0.0,34380.9,34582.6,33533.2,34337.0,0.0,9795.126306781767,9795.126306781767,9770.876193218231,9770.876193218231,469.0,,,,,,1.13236,1.13238,1.12631,1.13027,0.0,1843.564,1853.822,1834.779,1849.563,0.0,23.934,23.956,23.585,23.879,0.0,1.26252,1.26688,1.25969,1.26168,0.0,114.012,114.154,113.668,113.882,0.0,1365.406,1374.36,1360.157,1367.693,0.0,2575.207,2597.391,2566.823,2582.113,0.0,1.34882,1.35183,1.34361,1.35093,0.0,,,,,,33.386,33.471,32.974,33.285,0.0,1626.546,1641.231,1624.051,1634.847,0.0,21.063,21.145,20.852,21.052,0.0,36665.03,37522.98,35704.47,36946.44,0.0,19.87974,20.26162,19.38296,19.97478,0.0,1529.206,1571.068,1499.547,1544.681,0.0,1.58284,1.5864,1.57551,1.57878,0.0
